name,description,latitude,longitude,state,image_url,type
Edwin Hubble House,"The Edwin Hubble House is a historic house in San Marino, California. Built in 1925, it was the home of astronomer Edwin Hubble (1889–1953) for most of his professional life. Hubble is renowned as one of the greatest astronomers of the 20th century, whose discoveries revolutionized the science. His home, still a private residence, was declared a National Historic Landmark in 1976.",34.12305556,-118.12083333,California,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Edwin_Powell_Hubble_House%2C_San_Marino_%28Los_Angeles_County%2C_California%29.jpg/330px-Edwin_Powell_Hubble_House%2C_San_Marino_%28Los_Angeles_County%2C_California%29.jpg,Manmade
SS Jeremiah O'Brien,SS Jeremiah O'Brien is a Liberty ship built during World War II and named after the American Revolutionary War ship captain Jeremiah O'Brien (1744–1818).,37.80861111,-122.40694444,California,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Jeremiah_O%27Brien_side.JPG/330px-Jeremiah_O%27Brien_side.JPG,Manmade
Knight's Ferry Bridge,"The Knight's Ferry Bridge is a historic covered bridge spanning the Stanislaus River at Knights Ferry, California. Built in 1863, it is one of the best-preserved 19th-century wood-iron Howe truss bridges to survive. It was designated a U.S. National Historic Landmark in 2012.",32.6386969,-116.981107,California,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Knight%27s_Ferry_covered_bridge%2C_Stanislaus_River%2C_California.jpg/330px-Knight%27s_Ferry_covered_bridge%2C_Stanislaus_River%2C_California.jpg,Manmade
La Purísima Mission,"Mission La Purísima Concepción, or La Purísima Mission is a Spanish mission in Lompoc, California. It was established on December 8, 1787 by the Franciscan order. The original mission complex south of Lompoc was destroyed by an earthquake in 1812, and the mission was rebuilt at its present site a few miles to the northeast.",34.67047,-120.42061683,California,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/La_Purisima_Mission_-_Lompoc%2C_CA.jpg/330px-La_Purisima_Mission_-_Lompoc%2C_CA.jpg,Manmade
Lake Merritt,"Lake Merritt is a lake located in a large tidal lagoon basin in the center of Oakland, California, just east of Downtown. It is named after Samuel Merritt, Oakland's mayor in 1867–1869, who had the lagoon dammed turning the varying tidal lagoon into a stable salt-water lake. It is surrounded by parkland and city neighborhoods. Historically significant as the first official wildlife refuge in the United States, designated in 1870, the lake has been listed as a National Historic Landmark since 1963. The circumference of the lake is 3.4 miles (5.5 km), with an area of 155 acres (63 ha).",37.8039,-122.2591,California,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Lakemerrit02192006.JPG/330px-Lakemerrit02192006.JPG,Manmade
SS Lane Victory,"SS Lane Victory is an American Victory-class cargo ship used in World War II, the Korean War and Vietnam War. The ship was preserved in 1989 to serve as a museum ship in the San Pedro area of Los Angeles, California. As a rare surviving Victory ship, she was designated a U.S. National Historic Landmark.",33.71722222,-118.27333333,California,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Vincent_Thomas_Bridge.jpg/330px-Vincent_Thomas_Bridge.jpg,Manmade
Larkin House,"The Larkin House is a historic house at 464 Calle Principal in Monterey, California. Built in 1835 by Thomas O. Larkin, it is claimed to be the first two-story house in all of California, with a design combining Spanish Colonial building methods with New England architectural features to create the popular Monterey Colonial style of architecture. The Larkin House is both a National and a California Historical Landmark, and is a featured property of Monterey State Historic Park.",36.59805556,-121.895,California,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Larkin_House.jpg/330px-Larkin_House.jpg,Manmade
Las Flores Estancia,"The Las Flores Estancia was established in 1823 as an estancia (""station""). It was part of the Spanish missions, asistencias, and estancias system in Las Californias—Alta California. Las Flores Estancia was situated approximately halfway between Mission San Luis Rey de Francia and Mission San Juan Capistrano. It is located near Bell Canyon on the Camp Pendleton Marine Corps Base ten miles south of the City of San Clemente in northern San Diego County, California. The estancia is also home to the architecturally significant National Historic Landmark Las Flores Adobe, completed in 1868.",33.29994722,-117.46106944,California,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/San_Pedro_Chapel.jpg/330px-San_Pedro_Chapel.jpg,Manmade
LeConte Memorial Lodge,"The LeConte Memorial Lodge, now known as the Yosemite Conservation Heritage Center, is a structure in Yosemite National Park in California, United States. LeConte is spelled variously as Le Conte or as Leconte. Built in 1903 by the Sierra Club, it is nearly unique within the National Park Service system as a high-quality example of Tudor Revival architecture, and is an important early expression of the Club's mission. The lodge was declared a National Historic Landmark in 1987.",37.74010833,-119.57842222,California,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/LeConte_Memorial_Lodge_exterior.JPG/330px-LeConte_Memorial_Lodge_exterior.JPG,Manmade
United States lightship Relief (WLV-605),"United States lightship Relief (WLV-605) is a lightvessel now serving as a museum ship in Oakland, California. Built in 1950, she is one of a small number of surviving lightships, and one of an even smaller number built specifically for the United States Coast Guard. Along with her sister ship, the WLV-604 Columbia, she is a good example of the last generation of lightships built. She was declared a National Historic Landmark in 1989.",37.79568889,-122.28059167,California,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Lightship_Relief_%28Oakland%2C_CA%29.JPG/330px-Lightship_Relief_%28Oakland%2C_CA%29.JPG,Manmade
"Little Tokyo, Los Angeles","Little Tokyo, also known as Little Tokyo Historic District, is an ethnically Japanese American district in downtown Los Angeles and the heart of the largest Japanese-American population in North America. It is the largest and most populous of only three official Japantowns in the United States, all of which are in California. Founded around the beginning of the 20th century, the area, sometimes called Lil' Tokyo, J-Town, Shō-Tōkyō (小東京), is the cultural center for Japanese Americans in Southern California. It was declared a National Historic Landmark District in 1995.",34.05055556,-118.23944444,California,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/11-11-06-FarEastCafe-LittleTokyo.jpg/330px-11-11-06-FarEastCafe-LittleTokyo.jpg,Manmade
"Locke, California","Locke, also known as Locke Historic District, is an unincorporated community in the Sacramento–San Joaquin River Delta of California, United States. The 14-acre town (5.7 ha) was first developed between 1893 and 1915 approximately one mile north of the town of Walnut Grove in Sacramento County.",38.25055556,-121.50944444,California,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Locke_p1080790.jpg/330px-Locke_p1080790.jpg,Manmade
Jack London State Historic Park,"Jack London State Historic Park, also known as Jack London Home and Ranch, is a California State Historic Park near Glen Ellen, California, United States, situated on the eastern slope of Sonoma Mountain. It includes the ruins of a house burned a few months before Jack London and family were to move in, a cottage in which they had lived, another house built later, and the graves of Jack London and his wife. The property is both a California Historical Landmark and a National Historic Landmark.",38.35055556,-122.54305556,California,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/LondonCottage.jpg/330px-LondonCottage.jpg,Manmade
Los Alamos Ranch House,"The Los Alamos Ranch House is a historic adobe house near Los Alamos in northern Santa Barbara County, California. The house, the centerpiece of Rancho Los Alamos, was built about 1840, and is one of the best-preserved examples of domestic architecture from California's Mexican period. The building was designated a National Historic Landmark in 1970.",34.75277778,-120.32222222,California,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Los_Alamos_Ranch_House_NPS_photo_1968.jpg/330px-Los_Alamos_Ranch_House_NPS_photo_1968.jpg,Manmade
Los Angeles Memorial Coliseum,"The Los Angeles Memorial Coliseum is a multi-purpose stadium in the Exposition Park neighborhood of Los Angeles, California, United States. Conceived as a hallmark of civic pride, the Coliseum was commissioned in 1921 as a memorial to Los Angeles veterans of World War I. Completed in 1923, it will become the first stadium to have hosted the Summer Olympics three times when it hosts the 2028 Summer Olympics, previously hosting in 1932 and 1984. It was designated a National Historic Landmark on July 27, 1984, a day before the opening ceremony of the 1984 Summer Olympics.",34.01416667,-118.28777778,California,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/La_memorial_coliseum_logo_100th.png/330px-La_memorial_coliseum_logo_100th.png,Manmade
Los Cerritos Ranch House,"Los Cerritos Ranch House, also known as Rancho Los Cerritos or Casa de los Cerritos, in Long Beach, California, was ""the largest and most impressive adobe residence erected in southern California during the Mexican period"". Los Cerritos means ""the little hills"" in English. It was declared a National Historic Landmark in 1970. It is currently a museum.",33.83638889,-118.19444444,California,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Casa_de_los_Cerritos%2C_4600_American_Avenue%2C_Long_Beach_%28Los_Angeles_County%2C_California%29.jpg/330px-Casa_de_los_Cerritos%2C_4600_American_Avenue%2C_Long_Beach_%28Los_Angeles_County%2C_California%29.jpg,Manmade
Lower Klamath National Wildlife Refuge,"The Lower Klamath National Wildlife Refuge is a National Wildlife Refuge of the United States on the border between California and Oregon. It is operated by the United States Fish and Wildlife Service. The refuge was designated a National Historic Landmark on October 16, 1965.",41.9487624,-121.696663,California,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Lower_Klamath_National_Wildlife_Refuge%2C_January_2022-2001.jpg/330px-Lower_Klamath_National_Wildlife_Refuge%2C_January_2022-2001.jpg,Manmade
